Cluster Group,Cluster Name,Punk Name
155,The purple eyelid and pink lipstick ladies,Punk 2390.png
155,The purple eyelid and pink lipstick ladies,Punk 3202.png
155,The purple eyelid and pink lipstick ladies,Punk 3441.png
155,The purple eyelid and pink lipstick ladies,Punk 4834.png
156,The leftover-haired almost bald bearded boys,Punk 0483.png
156,The leftover-haired almost bald bearded boys,Punk 1048.png
156,The leftover-haired almost bald bearded boys,Punk 2043.png
156,The leftover-haired almost bald bearded boys,Punk 2931.png
156,The leftover-haired almost bald bearded boys,Punk 3915.png
156,The leftover-haired almost bald bearded boys,Punk 5228.png
156,The leftover-haired almost bald bearded boys,Punk 7003.png
156,The leftover-haired almost bald bearded boys,Punk 8153.png
156,The leftover-haired almost bald bearded boys,Punk 8542.png
157,The thick bearded boys,Punk 4670.png
157,The thick bearded boys,Punk 8993.png
158,The purple-cap sunglasses mates,Punk 3395.png
158,The purple-cap sunglasses mates,Punk 4819.png
158,The purple-cap sunglasses mates,Punk 5523.png
158,The purple-cap sunglasses mates,Punk 5676.png
158,The purple-cap sunglasses mates,Punk 8574.png
159,"The blue-white bandana, 3d glasses and FFP2 masks punk",Punk 0340.png
160,The purple electrified curly hair and classy sunglasses punks,Punk 0260.png
160,The purple electrified curly hair and classy sunglasses punks,Punk 1320.png
160,The purple electrified curly hair and classy sunglasses punks,Punk 3416.png
160,The purple electrified curly hair and classy sunglasses punks,Punk 5874.png
160,The purple electrified curly hair and classy sunglasses punks,Punk 7613.png
161,The green christmas tree haired punk,Punk 8220.png
162,The Indian punk,Punk 8779.png
163,The blonde mohawk smoker punk,Punk 2957.png
164,The black-haired smoker,Punk 3237.png
164,The black-haired smoker,Punk 8109.png
164,The black-haired smoker,Punk 9113.png
165,The half-eyed Pirates mohawk smoker,Punk 9943.png
166,The blue ponytail and 3d glasses punks,Punk 1528.png
166,The blue ponytail and 3d glasses punks,Punk 3784.png
166,The blue ponytail and 3d glasses punks,Punk 8401.png
166,The blue ponytail and 3d glasses punks,Punk 9198.png
167,The red-eyed smoker Zombie,Punk 2306.png
167,The red-eyed smoker Zombie,Punk 6704.png
168,The green Christmas-tree hair cigars punk,Punk 4018.png
168,The green Christmas-tree hair cigars punk,Punk 7985.png
168,The green Christmas-tree hair cigars punk,Punk 9068.png
169,The red-orange curly hair girls,Punk 1037.png
169,The red-orange curly hair girls,Punk 3263.png
169,The red-orange curly hair girls,Punk 4468.png
169,The red-orange curly hair girls,Punk 5601.png
169,The red-orange curly hair girls,Punk 6674.png
169,The red-orange curly hair girls,Punk 7707.png
169,The red-orange curly hair girls,Punk 7973.png
169,The red-orange curly hair girls,Punk 8230.png
169,The red-orange curly hair girls,Punk 8392.png
169,The red-orange curly hair girls,Punk 9063.png
169,The red-orange curly hair girls,Punk 9641.png
170,The mohawk FFP2 masked punks,Punk 1520.png
170,The mohawk FFP2 masked punks,Punk 7778.png
171,The cigars smoker ladies,Punk 5373.png
171,The cigars smoker ladies,Punk 8933.png
171,The cigars smoker ladies,Punk 9028.png
172,The 3d glasses magician,Punk 8191.png
173,The DIOR glasses blue ponytail punk,Punk 8103.png
174,The bearded yellow gay couple,Punk 6196.png
174,The bearded yellow gay couple,Punk 9891.png
175,"The bearded, DIOR glasses and colorful swimming head gear anonymous boy",Punk 5056.png
176,The cat-eyed magicians,Punk 6987.png
176,The cat-eyed magicians,Punk 8498.png
177,The squared glasses and pink lipsticked punk,Punk 8647.png
178,The long-haired anonymous glasses boy,Punk 3754.png
179,The green-aviator-on-forehead and blonde girls,Punk 2180.png
179,The green-aviator-on-forehead and blonde girls,Punk 9064.png
180,The black short-haired smoker,Punk 4035.png
180,The black short-haired smoker,Punk 4831.png
180,The black short-haired smoker,Punk 5144.png
180,The black short-haired smoker,Punk 9106.png
181,The blue ponytail and bearded punk,Punk 8698.png
182,The blue-white bandana smoker,Punk 3958.png
182,The blue-white bandana smoker,Punk 7399.png
183,"The short-haired, red-lipstick, smoker girl",Punk 2876.png
184,The pink squared sunglasses and bearded punk,Punk 3217.png
185,The Louis Vuitton brown wayfarer sunglasses and blonde girl,Punk 9663.png
186,The DIOR sunglasses black haired lady,Punk 5913.png
187,"The 3d glasses, grey cap bearded guy",Punk 9723.png
188,The electrified curly black hair and green-aviator lady,Punk 4250.png
189,The one-pirate-eye alien,Punk 1119.png
190,The Kpop yellow-dyed hair punk,Punk 3548.png
190,The Kpop yellow-dyed hair punk,Punk 3763.png
190,The Kpop yellow-dyed hair punk,Punk 5271.png
190,The Kpop yellow-dyed hair punk,Punk 5649.png
190,The Kpop yellow-dyed hair punk,Punk 5848.png
190,The Kpop yellow-dyed hair punk,Punk 7292.png
190,The Kpop yellow-dyed hair punk,Punk 8428.png
191,The grey-cap and green-eyed smoker,Punk 2758.png
192,The bearded captain,Punk 4945.png
193,The blue-white bandana 3d glasses bearded boy,Punk 8692.png
194,The ginger eyelid magicians,Punk 1687.png
194,The ginger eyelid magicians,Punk 3317.png
194,The ginger eyelid magicians,Punk 4583.png
194,The ginger eyelid magicians,Punk 5444.png
194,The ginger eyelid magicians,Punk 5891.png
194,The ginger eyelid magicians,Punk 6952.png
194,The ginger eyelid magicians,Punk 8053.png
194,The ginger eyelid magicians,Punk 8181.png
194,The ginger eyelid magicians,Punk 9443.png
195,The red Marlboro cigarette smoker,Punk 3621.png
195,The red Marlboro cigarette smoker,Punk 7240.png
196,The cat-eyed sunglasses punks,The red MPunk 3084.pngarlboro cigarette smoker
196,The cat-eyed sunglasses punks,Punk 5044.png
196,The cat-eyed sunglasses punks,Punk 5086.png
196,The cat-eyed sunglasses punks,Punk 8623.png
197,The purple-cap alien,Punk 9909.png
198,The red-haired mohawk punks,Punk 1454.png
198,The red-haired mohawk punks,Punk 1979.png
198,The red-haired mohawk punks,Punk 2393.png
198,The red-haired mohawk punks,Punk 2517.png
198,The red-haired mohawk punks,Punk 5847.png
198,The red-haired mohawk punks,Punk 7555.png
199,The green sunglasses farmer,Punk 1722.png
